"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"3/4/2026","3/4/2026","3/5/2026","AAL","AAL 3/6/2026 Put $11.00","BTO","10","$0.02","($20.40)"
"3/4/2026","3/4/2026","3/5/2026","SPY","SPY 3/4/2026 Put $678.00","STC","3","$1.46","$437.87"
"3/4/2026","3/4/2026","3/5/2026","SPY","SPY 3/4/2026 Put $678.00","BTO","3","$1.56","($468.12)"
"3/4/2026","3/4/2026","3/5/2026","SPY","SPY 3/4/2026 Call $683.00","BTO","1","$2.33","($233.04)"
"3/4/2026","3/4/2026","3/4/2026","","ACH REVERSAL","ACH","","","($162.04)"
"3/3/2026","3/3/2026","3/4/2026","SPY","SPY 3/3/2026 Call $684.00","STC","1","$0.01","$0.95"
"3/3/2026","3/3/2026","3/4/2026","AMZN","AMZN 3/4/2026 Call $212.50","STC","2","$0.40","$79.91"
"3/3/2026","3/3/2026","3/4/2026","AMZN","AMZN 3/4/2026 Call $215.00","BTO","1","$0.12","($12.04)"
"3/3/2026","3/3/2026","3/3/2026","","External debit card transfer - account ending in 6735","DCF","","","$1.00"
"3/3/2026","3/3/2026","3/4/2026","SPY","SPY 3/3/2026 Call $682.00","STC","1","$1.37","$136.95"
"3/3/2026","3/3/2026","3/4/2026","SPY","SPY 3/3/2026 Call $682.00","STC","1","$0.70","$69.95"
"3/3/2026","3/3/2026","3/4/2026","SPY","SPY 3/3/2026 Call $684.00","BTO","1","$0.20","($20.04)"
"3/3/2026","3/3/2026","3/3/2026","","External debit card transfer - account ending in 6735","DCF","","","$17.00"
"3/3/2026","3/3/2026","3/4/2026","SPY","SPY 3/3/2026 Call $682.00","BTO","1","$0.19","($19.04)"
"3/3/2026","3/3/2026","3/4/2026","SPY","SPY 3/3/2026 Call $682.00","BTO","1","$0.19","($19.04)"
"3/3/2026","3/3/2026","3/3/2026","","External debit card transfer - account ending in 6735","DCF","","","$50.04"
"3/3/2026","3/3/2026","3/4/2026","XYZ","XYZ 3/13/2026 Call $74.00","BTO","1","$0.12","($12.04)"
"3/3/2026","3/3/2026","3/4/2026","AMZN","AMZN 3/4/2026 Call $212.50","BTO","3","$0.15","($45.12)"
"3/3/2026","3/3/2026","3/3/2026","","External debit card transfer - account ending in 6735","DCF","","","$55.80"
"3/3/2026","3/3/2026","3/4/2026","","ACH CANCEL","ACH","","","($103.00)"
"3/3/2026","3/3/2026","3/4/2026","","ACH CANCEL","ACH","","","($63.00)"
"3/3/2026","3/3/2026","3/4/2026","","ACH Deposit","ACH","","","$103.00"
"3/3/2026","3/3/2026","3/4/2026","","ACH Deposit","ACH","","","$63.00"
"3/3/2026","3/3/2026","3/4/2026","AMZN","AMZN 3/4/2026 Put $190.00","BTO","2","$0.15","($30.08)"
"3/3/2026","3/3/2026","3/4/2026","SPY","SPY 3/3/2026 Put $673.00","STC","1","$4.07","$406.95"
"3/3/2026","3/3/2026","3/4/2026","SPY","SPY 3/3/2026 Put $673.00","BTO","1","$1.76","($176.04)"
"3/3/2026","3/3/2026","3/3/2026","","ACH REVERSAL","ACH","","","($100.00)"
"3/2/2026","3/2/2026","3/3/2026","MSFT","Option Expiration for MSFT 3/2/2026 Call $417.50","OEXP","10S","",""
"3/2/2026","3/2/2026","3/3/2026","AAPL","Option Expiration for AAPL 3/2/2026 Call $272.50","OEXP","1S","",""
"3/2/2026","3/2/2026","3/3/2026","AMZN","Option Expiration for AMZN 3/2/2026 Call $212.50","OEXP","1S","",""
"3/2/2026","3/2/2026","3/3/2026","CVS","CVS 3/20/2026 Call $80.00","STC","1","$2.27","$226.95"
"2/27/2026","2/27/2026","3/2/2026","SPY","Option Expiration for SPY 2/27/2026 Call $693.00","OEXP","1S","",""
"2/27/2026","2/27/2026","3/2/2026","XYZ","Option Expiration for XYZ 2/27/2026 Call $70.00","OEXP","8S","",""
"2/27/2026","2/27/2026","3/2/2026","AAPL","Option Expiration for AAPL 2/27/2026 Call $280.00","OEXP","1S","",""
"2/27/2026","2/27/2026","3/2/2026","XYZ","XYZ 3/6/2026 Call $65.00","BTO","1","$1.56","($156.04)"
"2/27/2026","2/27/2026","3/2/2026","","ACH Deposit","ACH","","","$162.04"
"2/27/2026","2/27/2026","3/2/2026","SPY","SPY 2/27/2026 Put $681.00","STC","3","$0.01","$2.87"
"2/27/2026","2/27/2026","3/2/2026","UNP","UNP 2/27/2026 Call $265.00","STC","1","$0.60","$59.95"
"2/27/2026","2/27/2026","3/2/2026","MSFT","MSFT 3/2/2026 Call $417.50","BTO","8","$0.06","($48.32)"
"2/27/2026","2/27/2026","2/27/2026","","External debit card transfer - account ending in 6735","DCF","","","$16.14"
"2/27/2026","2/27/2026","2/27/2026","","Event Contracts Inter-Entity Cash Transfer","FUTSWP","","","$9.57"
"2/27/2026","2/27/2026","3/2/2026","XYZ","XYZ 3/6/2026 Call $72.00","BTO","1","$0.34","($34.04)"
"2/27/2026","2/27/2026","3/2/2026","SPY","SPY 2/27/2026 Call $685.00","STC","1","$1.86","$185.95"
"2/27/2026","2/27/2026","3/2/2026","SPY","SPY 2/27/2026 Call $685.00","BTO","1","$2.00","($200.04)"
"2/27/2026","2/27/2026","3/2/2026","XYZ","XYZ 2/27/2026 Put $60.00","STC","1","$0.36","$35.95"
"2/27/2026","2/27/2026","3/2/2026","XYZ","XYZ 2/27/2026 Put $60.00","STC","1","$0.36","$35.95"
"2/27/2026","2/27/2026","3/2/2026","XYZ","XYZ 2/27/2026 Put $60.00","STC","1","$0.36","$35.95"
"2/27/2026","2/27/2026","3/2/2026","XYZ","XYZ 2/27/2026 Put $60.00","STC","1","$0.36","$35.95"
"2/27/2026","2/27/2026","3/2/2026","XYZ","XYZ 2/27/2026 Put $60.00","BTO","1","$0.48","($48.04)"
"2/27/2026","2/27/2026","3/2/2026","XYZ","XYZ 2/27/2026 Put $60.00","BTO","3","$0.48","($144.12)"
"2/27/2026","2/27/2026","3/2/2026","XYZ","XYZ 2/27/2026 Call $70.00","BTO","8","$0.34","($272.32)"
"2/27/2026","2/27/2026","3/2/2026","SPY","SPY 2/27/2026 Put $681.00","BTO","3","$1.67","($501.12)"
"2/26/2026","2/26/2026","2/27/2026","SPY","Option Expiration for SPY 2/26/2026 Call $700.00","OEXP","3S","",""
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $685.00","STC","1","$0.08","$7.95"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $684.00","STC","1","$0.04","$3.95"
"2/26/2026","2/26/2026","2/27/2026","MSFT","MSFT 3/2/2026 Call $417.50","BTO","1","$0.39","($39.04)"
"2/26/2026","2/26/2026","2/27/2026","MSFT","MSFT 3/2/2026 Call $417.50","BTO","1","$0.39","($39.04)"
"2/26/2026","2/26/2026","2/27/2026","","ACH Deposit","ACH","","","$80.00"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/27/2026 Call $693.00","BTO","1","$0.58","($58.04)"
"2/26/2026","2/26/2026","2/27/2026","","ACH Deposit","ACH","","","$55.00"
"2/26/2026","2/26/2026","2/27/2026","","ACH Deposit","ACH","","","$26.00"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $684.00","BTO","1","$0.46","($46.04)"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $685.00","BTO","1","$0.85","($85.04)"
"2/26/2026","2/26/2026","2/26/2026","","External debit card transfer - account ending in 6735","DCF","","","$115.00"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $680.00","STC","1","$0.10","$9.95"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $685.00","STC","1","$0.61","$60.95"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $680.00","BTO","1","$0.19","($19.04)"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Call $689.00","STC","1","$0.56","$55.95"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $685.00","BTO","1","$0.73","($73.04)"
"2/26/2026","2/26/2026","2/26/2026","","External debit card transfer - account ending in 6735","DCF","","","$6.00"
"2/26/2026","2/26/2026","2/26/2026","","External debit card transfer - account ending in 6735","DCF","","","$82.00"
"2/26/2026","2/26/2026","2/27/2026","AAPL","AAPL 3/2/2026 Call $272.50","BTO","1","$2.38","($238.04)"
"2/26/2026","2/26/2026","2/26/2026","","External debit card transfer - account ending in 6735","DCF","","","$40.00"
"2/26/2026","2/26/2026","2/26/2026","","External debit card transfer - account ending in 6735","DCF","","","$200.00"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $683.00","STC","1","$0.54","$53.95"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $683.00","BTO","1","$0.66","($66.04)"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Call $689.00","BTO","1","$0.96","($96.04)"
"2/26/2026","2/26/2026","2/27/2026","","ACH Deposit","ACH","","","$100.00"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $685.00","STC","1","$1.18","$117.95"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $690.00","STC","1","$3.71","$370.95"
"2/26/2026","2/26/2026","2/27/2026","MSFT","MSFT 2/27/2026 Call $410.00","STC","1","$0.86","$85.95"
"2/26/2026","2/26/2026","2/27/2026","MSFT","MSFT 2/27/2026 Call $410.00","BTO","1","$1.67","($167.04)"
"2/26/2026","2/26/2026","2/27/2026","MSFT","MSFT 2/27/2026 Call $405.00","STC","1","$3.50","$349.95"
"2/26/2026","2/26/2026","2/27/2026","UNP","UNP 2/27/2026 Call $265.00","BTO","1","$1.90","($190.04)"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Put $690.00","BTO","1","$1.67","($167.04)"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Call $693.00","STC","1","$1.03","$102.95"
"2/26/2026","2/26/2026","2/27/2026","SPY","SPY 2/26/2026 Call $693.00","BTO","1","$1.58","($158.04)"
"2/26/2026","2/26/2026","2/26/2026","","Event Contracts Inter-Entity Cash Transfer","FUTSWP","","","($19.56)"
"2/25/2026","2/25/2026","2/26/2026","AMZN","Option Expiration for AMZN 2/25/2026 Call $217.50","OEXP","3S","",""
"2/25/2026","2/25/2026","2/25/2026","","ACH REVERSAL","ACH","","","($85.00)"
"2/25/2026","2/25/2026","2/25/2026","","ACH REVERSAL","ACH","","","($5.00)"
"2/25/2026","2/25/2026","2/25/2026","","ACH REVERSAL","ACH","","","($3.00)"
"2/25/2026","2/25/2026","2/25/2026","","Transfer from Brokerage to Roth IRA","ITRF","","","($125.00)"
"2/25/2026","2/25/2026","2/26/2026","SPY","SPY 2/25/2026 Call $690.00","STC","1","$3.30","$329.95"
"2/25/2026","2/25/2026","2/26/2026","AAPL","AAPL 2/27/2026 Call $280.00","BTO","1","$0.38","($38.04)"
"2/25/2026","2/25/2026","2/26/2026","MSFT","MSFT 2/25/2026 Call $402.50","STC","1","$0.25","$24.95"
"2/25/2026","2/25/2026","2/26/2026","MSFT","MSFT 2/25/2026 Call $402.50","STC","1","$0.25","$24.95"
"2/25/2026","2/25/2026","2/26/2026","SPY","SPY 2/26/2026 Put $685.00","BTO","1","$0.77","($77.04)"
"2/25/2026","2/25/2026","2/26/2026","SPY","SPY 2/26/2026 Call $700.00","BTO","1","$0.19","($19.04)"
"2/25/2026","2/25/2026","2/26/2026","SPY","SPY 2/26/2026 Call $700.00","BTO","1","$0.19","($19.04)"
"2/25/2026","2/25/2026","2/26/2026","SPY","SPY 2/26/2026 Call $700.00","BTO","1","$0.19","($19.04)"
"2/25/2026","2/25/2026","2/26/2026","MSFT","MSFT 2/27/2026 Call $405.00","BTO","1","$1.46","($146.04)"
"2/25/2026","2/25/2026","2/25/2026","","Transfer from Brokerage to Roth IRA","ITRF","","","($250.00)"
"2/25/2026","2/25/2026","2/26/2026","SPY","SPY 2/25/2026 Put $690.00","STC","1","$0.69","$68.95"
"2/25/2026","2/25/2026","2/26/2026","SPY","SPY 2/25/2026 Put $690.00","BTO","1","$0.84","($84.04)"
"2/25/2026","2/25/2026","2/26/2026","MSFT","MSFT 2/25/2026 Call $402.50","BTO","2","$0.27","($54.08)"
"2/25/2026","2/25/2026","2/26/2026","SPY","SPY 2/25/2026 Call $690.00","BTO","1","$2.51","($251.04)"
"2/24/2026","2/24/2026","2/25/2026","AMZN","AMZN 3/2/2026 Call $212.50","BTO","1","$1.87","($187.04)"
"2/24/2026","2/24/2026","2/24/2026","","External debit card transfer - account ending in 6735","DCF","","","$168.37"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Put $686.00","STC","2","$0.13","$25.91"
"2/24/2026","2/24/2026","2/25/2026","MRNA","MRNA 2/27/2026 Call $48.50","STC","1","$3.17","$316.95"
"2/24/2026","2/24/2026","2/24/2026","","External debit card transfer - account ending in 6735","DCF","","","$75.00"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Put $686.00","BTO","1","$0.32","($32.04)"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Put $686.00","BTO","1","$0.32","($32.04)"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Call $687.00","STC","1","$0.56","$55.95"
"2/24/2026","2/24/2026","2/25/2026","AMZN","AMZN 2/25/2026 Call $207.50","STC","1","$3.05","$304.95"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Call $687.00","BTO","1","$0.56","($56.04)"
"2/24/2026","2/24/2026","2/25/2026","AMZN","AMZN 2/25/2026 Call $207.50","STC","1","$2.50","$249.95"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Put $685.00","STC","1","$0.74","$73.95"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Call $684.00","STC","1","$2.07","$206.95"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Put $685.00","BTO","1","$0.95","($95.04)"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Call $684.00","STC","1","$2.58","$257.95"
"2/24/2026","2/24/2026","2/25/2026","SPY","SPY 2/24/2026 Call $684.00","BTO","2","$1.68","($336.08)"
"2/24/2026","2/24/2026","2/25/2026","AMZN","AMZN 2/25/2026 Call $207.50","BTO","2","$1.10","($220.08)"
"2/23/2026","2/23/2026","2/24/2026","SPY","Option Expiration for SPY 2/23/2026 Call $685.00","OEXP","1S","",""
"2/23/2026","2/23/2026","2/23/2026","","ACH REVERSAL","ACH","","","($50.00)"
"2/23/2026","2/23/2026","2/24/2026","SPY","SPY 2/23/2026 Put $680.00","STC","1","$0.08","$7.95"
"2/23/2026","2/23/2026","2/23/2026","","External debit card transfer - account ending in 6735","DCF","","","$35.00"
"2/23/2026","2/23/2026","2/24/2026","SPY","SPY 2/23/2026 Put $680.00","BTO","1","$0.41","($41.04)"
"2/23/2026","2/23/2026","2/24/2026","SPY","SPY 2/23/2026 Put $680.00","STC","1","$0.50","$49.95"
"2/23/2026","2/23/2026","2/24/2026","SPY","SPY 2/23/2026 Put $680.00","BTO","1","$0.69","($69.04)"
"2/23/2026","2/23/2026","2/24/2026","","ACH Deposit","ACH","","","$5.00"
"2/23/2026","2/23/2026","2/23/2026","","External debit card transfer - account ending in 6735","DCF","","","$65.00"
"2/23/2026","2/23/2026","2/24/2026","SPY","SPY 2/23/2026 Put $680.00","STC","1","$0.73","$72.95"
"2/23/2026","2/23/2026","2/24/2026","","ACH Deposit","ACH","","","$3.00"
"2/23/2026","2/23/2026","2/24/2026","SPY","SPY 2/23/2026 Put $680.00","BTO","1","$0.79","($79.04)"
"2/23/2026","2/23/2026","2/24/2026","","ACH Deposit","ACH","","","$85.00"
"2/23/2026","2/23/2026","2/24/2026","SPY","SPY 2/23/2026 Call $685.00","BTO","1","$0.63","($63.04)"
"2/23/2026","2/23/2026","2/23/2026","","External debit card transfer - account ending in 6735","DCF","","","$52.00"
"2/23/2026","2/23/2026","2/24/2026","SPY","SPY 2/23/2026 Put $684.00","STC","1","$3.49","$348.95"
"2/23/2026","2/23/2026","2/24/2026","SPY","SPY 2/23/2026 Put $684.00","BTO","1","$1.49","($149.04)"
"2/23/2026","2/23/2026","2/23/2026","","External debit card transfer - account ending in 6735","DCF","","","$90.00"
"2/23/2026","2/23/2026","2/24/2026","SPY","SPY 2/23/2026 Put $686.00","STC","1","$2.09","$208.95"
"2/23/2026","2/23/2026","2/24/2026","SPY","SPY 2/23/2026 Call $689.00","STC","1","$0.73","$72.95"
"2/23/2026","2/23/2026","2/24/2026","SPY","SPY 2/23/2026 Put $686.00","BTO","1","$1.50","($150.04)"
"2/20/2026","2/20/2026","2/20/2026","","External debit card transfer - account ending in 6735","DCF","","","$120.00"
"2/20/2026","2/20/2026","2/20/2026","","ACH REVERSAL","ACH","","","($54.00)"
"2/20/2026","2/20/2026","2/20/2026","","ACH REVERSAL","ACH","","","($3.00)"
"2/20/2026","2/20/2026","2/23/2026","SPY","SPY 2/20/2026 Put $688.00","STC","1","$0.59","$58.95"
"2/20/2026","2/20/2026","2/23/2026","SPY","SPY 2/20/2026 Put $688.00","BTO","1","$0.66","($66.04)"
"2/20/2026","2/20/2026","2/23/2026","SPY","SPY 2/23/2026 Call $689.00","BTO","1","$1.78","($178.04)"
"2/20/2026","2/20/2026","2/23/2026","BBWI","BBWI 3/20/2026 Call $25.00","BTO","1","$1.43","($143.04)"
"2/20/2026","2/20/2026","2/23/2026","BBWI","BBWI 3/20/2026 Call $25.00","BTO","1","$1.43","($143.04)"
"2/20/2026","2/20/2026","2/23/2026","MRNA","MRNA 2/20/2026 Put $48.00","STC","2","$0.15","$29.91"
"2/20/2026","2/20/2026","2/23/2026","MRNA","MRNA 2/27/2026 Call $48.50","BTO","1","$1.89","($189.04)"
"2/20/2026","2/20/2026","2/23/2026","MRNA","MRNA 2/20/2026 Call $48.00","STC","1","$0.64","$63.95"
"2/19/2026","2/19/2026","2/20/2026","SPY","Option Expiration for SPY 2/19/2026 Call $693.00","OEXP","3S","",""
"2/19/2026","2/19/2026","2/20/2026","SPY","Option Expiration for SPY 2/19/2026 Call $691.00","OEXP","1S","",""
"2/19/2026","2/19/2026","2/20/2026","MRNA","MRNA 2/20/2026 Put $48.00","BTO","2","$0.32","($64.08)"
"2/19/2026","2/19/2026","2/19/2026","","External debit card transfer - account ending in 6735","DCF","","","$55.00"
"2/19/2026","2/19/2026","2/20/2026","SPY","SPY 2/19/2026 Put $681.00","STC","1","$0.03","$2.95"
"2/19/2026","2/19/2026","2/20/2026","SPY","SPY 2/19/2026 Put $681.00","BTO","1","$0.43","($43.04)"
"2/19/2026","2/19/2026","2/20/2026","","ACH Deposit","ACH","","","$50.00"
"2/19/2026","2/19/2026","2/20/2026","SPY","SPY 2/19/2026 Call $683.00","STC","1","$1.02","$101.95"
"2/19/2026","2/19/2026","2/20/2026","SPY","SPY 2/19/2026 Call $683.00","BTO","1","$1.23","($123.04)"
"2/19/2026","2/19/2026","2/20/2026","SPY","SPY 2/19/2026 Put $683.00","STC","1","$0.70","$69.95"
"2/19/2026","2/19/2026","2/20/2026","SPY","SPY 2/19/2026 Put $683.00","BTO","1","$1.66","($166.04)"
"2/19/2026","2/19/2026","2/20/2026","SPY","SPY 2/19/2026 Put $681.00","STC","1","$0.61","$60.95"
"2/19/2026","2/19/2026","2/20/2026","SPY","SPY 2/19/2026 Put $681.00","BTO","1","$0.94","($94.04)"
"2/19/2026","2/19/2026","2/20/2026","SPY","SPY 2/19/2026 Put $685.00","STC","1","$3.40","$339.95"
"2/19/2026","2/19/2026","2/20/2026","SPY","SPY 2/19/2026 Call $684.00","STC","1","$0.52","$51.95"
"2/19/2026","2/19/2026","2/20/2026","SPY","SPY 2/19/2026 Call $684.00","BTO","1","$0.70","($70.04)"
"2/19/2026","2/19/2026","2/20/2026","AMZN","AMZN 2/20/2026 Put $200.00","STC","1","$0.40","$39.95"
"2/19/2026","2/19/2026","2/20/2026","SPY","SPY 2/19/2026 Put $685.00","BTO","1","$1.77","($177.04)"
"2/19/2026","2/19/2026","2/20/2026","SPY","SPY 2/19/2026 Put $680.00","STC","1","$0.50","$49.95"
"2/19/2026","2/19/2026","2/20/2026","AMZN","AMZN 2/20/2026 Put $200.00","BTO","1","$0.88","($88.04)"
"2/19/2026","2/19/2026","2/20/2026","SPY","SPY 2/19/2026 Put $680.00","BTO","1","$0.99","($99.04)"
"2/18/2026","2/18/2026","2/19/2026","SPY","Option Expiration for SPY 2/18/2026 Call $690.00","OEXP","1S","",""
"2/18/2026","2/18/2026","2/19/2026","MRNA","MRNA 2/20/2026 Call $44.00","STC","1","$2.92","$291.95"
"2/18/2026","2/18/2026","2/19/2026","SPY","SPY 2/19/2026 Call $693.00","BTO","2","$0.10","($20.08)"
"2/18/2026","2/18/2026","2/18/2026","","External debit card transfer - account ending in 6735","DCF","","","$5.00"
"2/18/2026","2/18/2026","2/19/2026","SPY","SPY 2/19/2026 Call $693.00","BTO","1","$0.11","($11.04)"
"2/18/2026","2/18/2026","2/18/2026","","External debit card transfer - account ending in 6735","DCF","","","$2.00"
"2/18/2026","2/18/2026","2/19/2026","SPY","SPY 2/19/2026 Call $691.00","BTO","1","$0.32","($32.04)"
"2/18/2026","2/18/2026","2/18/2026","","External debit card transfer - account ending in 6735","DCF","","","$54.37"
"2/18/2026","2/18/2026","2/19/2026","SPY","SPY 2/18/2026 Put $686.00","STC","1","$0.59","$58.95"
"2/18/2026","2/18/2026","2/19/2026","SPY","SPY 2/18/2026 Put $686.00","BTO","1","$0.51","($51.04)"
"2/18/2026","2/18/2026","2/19/2026","","ACH Deposit","ACH","","","$54.00"
"2/18/2026","2/18/2026","2/19/2026","SPY","SPY 2/18/2026 Call $690.00","BTO","1","$0.44","($44.04)"
"2/18/2026","2/18/2026","2/19/2026","","ACH Deposit","ACH","","","$3.00"
"2/18/2026","2/18/2026","2/19/2026","SPY","SPY 2/20/2026 Call $693.00","STC","1","$1.24","$123.95"
"2/18/2026","2/18/2026","2/19/2026","MRNA","MRNA 2/20/2026 Call $43.00","STC","1","$3.45","$344.95"
"2/18/2026","2/18/2026","2/19/2026","MRNA","MRNA 2/20/2026 Call $48.00","BTO","1","$1.12","($112.04)"
"2/17/2026","2/17/2026","2/18/2026","AMZN","AMZN 2/25/2026 Call $217.50","BTO","3","$0.29","($87.12)"
"2/17/2026","2/17/2026","2/17/2026","","External debit card transfer - account ending in 6735","DCF","","","$95.00"
"2/17/2026","2/17/2026","2/18/2026","SPY","SPY 2/20/2026 Call $693.00","BTO","1","$0.95","($95.04)"
"2/17/2026","2/17/2026","2/17/2026","","External debit card transfer - account ending in 6735","DCF","","","$88.07"
"2/17/2026","2/17/2026","2/18/2026","SPY","SPY 2/17/2026 Call $682.00","STC","1","$1.49","$148.95"
"2/17/2026","2/17/2026","2/18/2026","SPY","SPY 2/17/2026 Call $682.00","BTO","1","$1.26","($126.04)"
"2/13/2026","2/13/2026","2/17/2026","MRNA","Option Expiration for MRNA 2/13/2026 Put $37.50","OEXP","1S","",""
"2/13/2026","2/13/2026","2/17/2026","CVS","Option Expiration for CVS 2/13/2026 Call $80.00","OEXP","4S","",""
"2/13/2026","2/13/2026","2/17/2026","BBWI","BBWI 2/13/2026 Call $22.50","STC","1","$1.30","$129.95"
"2/13/2026","2/13/2026","2/17/2026","MRNA","MRNA 2/20/2026 Call $44.00","BTO","1","$1.58","($158.04)"
"2/13/2026","2/13/2026","2/17/2026","MRNA","MRNA 2/20/2026 Call $43.00","BTO","1","$1.85","($185.04)"
"2/12/2026","2/12/2026","2/13/2026","MRNA","MRNA 2/13/2026 Put $37.50","BTO","1","$0.87","($87.04)"
"2/12/2026","2/12/2026","2/12/2026","","External debit card transfer - account ending in 6735","DCF","","","$95.00"
"2/12/2026","2/12/2026","2/13/2026","CVS","CVS 2/13/2026 Call $77.00","STC","3","$1.13","$338.87"
"2/12/2026","2/12/2026","2/13/2026","BBWI","BBWI 2/13/2026 Call $22.50","BTO","1","$1.00","($100.04)"
"2/11/2026","2/11/2026","2/11/2026","","ACH REVERSAL","ACH","","","($5.00)"
"2/11/2026","2/11/2026","2/12/2026","CVS","CVS 2/13/2026 Call $77.00","BTO","3","$0.49","($147.12)"
"2/11/2026","2/11/2026","2/12/2026","HIMS","HIMS 2/13/2026 Put $17.50","STC","1","$0.63","$62.95"
"2/10/2026","2/10/2026","2/11/2026","HIMS","HIMS 2/13/2026 Put $17.50","BTO","1","$0.75","($75.04)"
"2/10/2026","2/10/2026","2/11/2026","","ACH Deposit","ACH","","","$5.00"
"2/10/2026","2/10/2026","2/10/2026","","External debit card transfer - account ending in 6735","DCF","","","$70.04"
"2/10/2026","2/10/2026","2/11/2026","CVS","CVS 3/20/2026 Call $80.00","BTO","1","$1.48","($148.04)"
"2/10/2026","2/10/2026","2/10/2026","","External debit card transfer - account ending in 6735","DCF","","","$7.00"
"2/10/2026","2/10/2026","2/10/2026","","External debit card transfer - account ending in 6735","DCF","","","$144.04"
"2/10/2026","2/10/2026","2/11/2026","HIMS","HIMS 2/13/2026 Put $16.00","STC","10","$0.13","$129.57"
